"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitat","Nombre"
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","3 espanyols",1064
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","3 espanyols",638
2021,10,"Sant Martí",68,"el Poblenou","3 espanyols",2203
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","3 espanyols",869
2021,10,"Sant Martí",70,"el Besòs i el Maresme","3 espanyols",1306
2021,10,"Sant Martí",71,"Provençals del Poblenou","3 espanyols",1534
2021,10,"Sant Martí",72,"Sant Martí de Provençals","3 espanyols",1889
2021,10,"Sant Martí",73,"la Verneda i la Pau","3 espanyols",2090
2021,1,"Ciutat Vella",1,"el Raval","4 espanyols o més",1293
2021,1,"Ciutat Vella",2,"el Barri Gòtic","4 espanyols o més",357
2021,1,"Ciutat Vella",3,"la Barceloneta","4 espanyols o més",451
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","4 espanyols o més",614
2021,2,"Eixample",5,"el Fort Pienc","4 espanyols o més",1588
2021,2,"Eixample",6,"la Sagrada Família","4 espanyols o més",2493
2021,2,"Eixample",7,"la Dreta de l'Eixample","4 espanyols o més",2354
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","4 espanyols o més",2189
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","4 espanyols o més",3063
2021,2,"Eixample",10,"Sant Antoni","4 espanyols o més",1809
2021,3,"Sants-Montjuïc",11,"el Poble Sec","4 espanyols o més",1524
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","4 espanyols o més",92
2021,3,"Sants-Montjuïc",13,"la Marina de Port","4 espanyols o més",1998
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","4 espanyols o més",495
2021,3,"Sants-Montjuïc",15,"Hostafrancs","4 espanyols o més",733
2021,3,"Sants-Montjuïc",16,"la Bordeta","4 espanyols o més",1126
2021,3,"Sants-Montjuïc",17,"Sants - Badal","4 espanyols o més",1286
2021,3,"Sants-Montjuïc",18,"Sants","4 espanyols o més",2165
2021,4,"Les Corts",19,"les Corts","4 espanyols o més",3006
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","4 espanyols o més",1624
2021,4,"Les Corts",21,"Pedralbes","4 espanyols o més",889
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","4 espanyols o més",427
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","4 espanyols o més",2113
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","4 espanyols o més",1656
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","4 espanyols o més",2227
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","4 espanyols o més",3848
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","4 espanyols o més",2175
2021,6,"Gràcia",28,"Vallcarca i els Penitents","4 espanyols o més",1064
2021,6,"Gràcia",29,"el Coll","4 espanyols o més",457
2021,6,"Gràcia",30,"la Salut","4 espanyols o més",815
2021,6,"Gràcia",31,"la Vila de Gràcia","4 espanyols o més",2424
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","4 espanyols o més",2007
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","4 espanyols o més",1429
2021,7,"Horta-Guinardó",34,"Can Baró","4 espanyols o més",533
2021,7,"Horta-Guinardó",35,"el Guinardó","4 espanyols o més",2154
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","4 espanyols o més",744
2021,7,"Horta-Guinardó",37,"el Carmel","4 espanyols o més",1842
2021,7,"Horta-Guinardó",38,"la Teixonera","4 espanyols o més",675
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","4 espanyols o més",401
2021,7,"Horta-Guinardó",40,"Montbau","4 espanyols o més",283
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","4 espanyols o més",393
2021,7,"Horta-Guinardó",42,"la Clota","4 espanyols o més",42
2021,7,"Horta-Guinardó",43,"Horta","4 espanyols o més",1764
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","4 espanyols o més",1492
2021,8,"Nou Barris",45,"Porta","4 espanyols o més",1281
2021,8,"Nou Barris",46,"el Turó de la Peira","4 espanyols o més",811
2021,8,"Nou Barris",47,"Can Peguera","4 espanyols o més",132
2021,8,"Nou Barris",48,"la Guineueta","4 espanyols o més",1019
2021,8,"Nou Barris",49,"Canyelles","4 espanyols o més",489
2021,8,"Nou Barris",50,"les Roquetes","4 espanyols o més",973
2021,8,"Nou Barris",51,"Verdun","4 espanyols o més",624
2021,8,"Nou Barris",52,"la Prosperitat","4 espanyols o més",1488
2021,8,"Nou Barris",53,"la Trinitat Nova","4 espanyols o més",408
2021,8,"Nou Barris",54,"Torre Baró","4 espanyols o més",222
2021,8,"Nou Barris",55,"Ciutat Meridiana","4 espanyols o més",574
2021,8,"Nou Barris",56,"Vallbona","4 espanyols o més",104
2021,9,"Sant Andreu",57,"la Trinitat Vella","4 espanyols o més",587
2021,9,"Sant Andreu",58,"Baró de Viver","4 espanyols o més",189
2021,9,"Sant Andreu",59,"el Bon Pastor","4 espanyols o més",918
2021,9,"Sant Andreu",60,"Sant Andreu","4 espanyols o més",3979
2021,9,"Sant Andreu",61,"la Sagrera","4 espanyols o més",1763
2021,9,"Sant Andreu",62,"el Congrés i els Indians","4 espanyols o més",858
2021,9,"Sant Andreu",63,"Navas","4 espanyols o més",1318
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","4 espanyols o més",1880
2021,10,"Sant Martí",65,"el Clot","4 espanyols o més",1706
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","4 espanyols o més",781
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","4 espanyols o més",709
2021,10,"Sant Martí",68,"el Poblenou","4 espanyols o més",2272
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","4 espanyols o més",898
2021,10,"Sant Martí",70,"el Besòs i el Maresme","4 espanyols o més",1214
2021,10,"Sant Martí",71,"Provençals del Poblenou","4 espanyols o més",1389
2021,10,"Sant Martí",72,"Sant Martí de Provençals","4 espanyols o més",1602
2021,10,"Sant Martí",73,"la Verneda i la Pau","4 espanyols o més",1775
2021,1,"Ciutat Vella",1,"el Raval","1 estranger",3863
2021,1,"Ciutat Vella",2,"el Barri Gòtic","1 estranger",1679
2021,1,"Ciutat Vella",3,"la Barceloneta","1 estranger",1551
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","1 estranger",2457
2021,2,"Eixample",5,"el Fort Pienc","1 estranger",1659
2021,2,"Eixample",6,"la Sagrada Família","1 estranger",2759
2021,2,"Eixample",7,"la Dreta de l'Eixample","1 estranger",3059
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","1 estranger",2798
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","1 estranger",3002
2021,2,"Eixample",10,"Sant Antoni","1 estranger",2184
2021,3,"Sants-Montjuïc",11,"el Poble Sec","1 estranger",2721
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","1 estranger",56
2021,3,"Sants-Montjuïc",13,"la Marina de Port","1 estranger",963
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","1 estranger",488
2021,3,"Sants-Montjuïc",15,"Hostafrancs","1 estranger",947
2021,3,"Sants-Montjuïc",16,"la Bordeta","1 estranger",712
2021,3,"Sants-Montjuïc",17,"Sants - Badal","1 estranger",1042
2021,3,"Sants-Montjuïc",18,"Sants","1 estranger",1902
2021,4,"Les Corts",19,"les Corts","1 estranger",1735
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","1 estranger",842
2021,4,"Les Corts",21,"Pedralbes","1 estranger",467
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","1 estranger",225
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","1 estranger",956
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","1 estranger",530
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","1 estranger",995
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","1 estranger",2224
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","1 estranger",1539
2021,6,"Gràcia",28,"Vallcarca i els Penitents","1 estranger",766
2021,6,"Gràcia",29,"el Coll","1 estranger",370
2021,6,"Gràcia",30,"la Salut","1 estranger",565
2021,6,"Gràcia",31,"la Vila de Gràcia","1 estranger",3582
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","1 estranger",1634
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","1 estranger",1081
2021,7,"Horta-Guinardó",34,"Can Baró","1 estranger",471
2021,7,"Horta-Guinardó",35,"el Guinardó","1 estranger",1577
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","1 estranger",233
2021,7,"Horta-Guinardó",37,"el Carmel","1 estranger",1129
2021,7,"Horta-Guinardó",38,"la Teixonera","1 estranger",473
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","1 estranger",257
2021,7,"Horta-Guinardó",40,"Montbau","1 estranger",156
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","1 estranger",135
2021,7,"Horta-Guinardó",42,"la Clota","1 estranger",18
2021,7,"Horta-Guinardó",43,"Horta","1 estranger",725
