Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Nacionalitat,Nombre
2019,7,Horta-Guinardó,40,Montbau,2 espanyols,649
2019,7,Horta-Guinardó,41,la Vall d'Hebron,2 espanyols,710
2019,7,Horta-Guinardó,42,la Clota,2 espanyols,68
2019,7,Horta-Guinardó,43,Horta,2 espanyols,3128
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2 espanyols,3126
2019,8,Nou Barris,45,Porta,2 espanyols,3172
2019,8,Nou Barris,46,el Turó de la Peira,2 espanyols,1766
2019,8,Nou Barris,47,Can Peguera,2 espanyols,268
2019,8,Nou Barris,48,la Guineueta,2 espanyols,2002
2019,8,Nou Barris,49,Canyelles,2 espanyols,957
2019,8,Nou Barris,50,les Roquetes,2 espanyols,1655
2019,8,Nou Barris,51,Verdun,2 espanyols,1495
2019,8,Nou Barris,52,la Prosperitat,2 espanyols,3300
2019,8,Nou Barris,53,la Trinitat Nova,2 espanyols,776
2019,8,Nou Barris,54,Torre Baró,2 espanyols,226
2019,8,Nou Barris,55,Ciutat Meridiana,2 espanyols,1044
2019,8,Nou Barris,56,Vallbona,2 espanyols,134
2019,9,Sant Andreu,57,la Trinitat Vella,2 espanyols,881
2019,9,Sant Andreu,58,Baró de Viver,2 espanyols,277
2019,9,Sant Andreu,59,el Bon Pastor,2 espanyols,1203
2019,9,Sant Andreu,60,Sant Andreu,2 espanyols,7207
2019,9,Sant Andreu,61,la Sagrera,2 espanyols,3648
2019,9,Sant Andreu,62,el Congrés i els Indians,2 espanyols,1661
2019,9,Sant Andreu,63,Navas,2 espanyols,2663
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,2 espanyols,4542
2019,10,Sant Martí,65,el Clot,2 espanyols,2946
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2 espanyols,1635
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,2 espanyols,806
2019,10,Sant Martí,68,el Poblenou,2 espanyols,3269
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,2 espanyols,1290
2019,10,Sant Martí,70,el Besòs i el Maresme,2 espanyols,2283
2019,10,Sant Martí,71,Provençals del Poblenou,2 espanyols,2256
2019,10,Sant Martí,72,Sant Martí de Provençals,2 espanyols,3157
2019,10,Sant Martí,73,la Verneda i la Pau,2 espanyols,3612
2019,1,Ciutat Vella,1,el Raval,3 espanyols,1463
2019,1,Ciutat Vella,2,el Barri Gòtic,3 espanyols,495
2019,1,Ciutat Vella,3,la Barceloneta,3 espanyols,649
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3 espanyols,834
2019,2,Eixample,5,el Fort Pienc,3 espanyols,2044
2019,2,Eixample,6,la Sagrada Família,3 espanyols,3293
2019,2,Eixample,7,la Dreta de l'Eixample,3 espanyols,2468
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,3 espanyols,2457
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,3 espanyols,3682
2019,2,Eixample,10,Sant Antoni,3 espanyols,2290
2019,3,Sants-Montjuïc,11,el Poble Sec,3 espanyols,2048
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3 espanyols,65
2019,3,Sants-Montjuïc,13,la Marina de Port,3 espanyols,2208
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,3 espanyols,673
2019,3,Sants-Montjuïc,15,Hostafrancs,3 espanyols,972
2019,3,Sants-Montjuïc,16,la Bordeta,3 espanyols,1474
2019,3,Sants-Montjuïc,17,Sants - Badal,3 espanyols,1656
2019,3,Sants-Montjuïc,18,Sants,3 espanyols,2722
2019,4,Les Corts,19,les Corts,3 espanyols,3237
2019,4,Les Corts,20,la Maternitat i Sant Ramon,3 espanyols,1734
2019,4,Les Corts,21,Pedralbes,3 espanyols,689
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3 espanyols,296
2019,5,Sarrià-Sant Gervasi,23,Sarrià,3 espanyols,1426
