Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Nacionalitat,Nombre
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,2 espanyols,808
2018,10,Sant Martí,68,el Poblenou,2 espanyols,3319
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,2 espanyols,1303
2018,10,Sant Martí,70,el Besòs i el Maresme,2 espanyols,2243
2018,10,Sant Martí,71,Provençals del Poblenou,2 espanyols,2250
2018,10,Sant Martí,72,Sant Martí de Provençals,2 espanyols,3151
2018,10,Sant Martí,73,la Verneda i la Pau,2 espanyols,3645
2018,1,Ciutat Vella,1,el Raval,3 espanyols,1525
2018,1,Ciutat Vella,2,el Barri Gòtic,3 espanyols,502
2018,1,Ciutat Vella,3,la Barceloneta,3 espanyols,661
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3 espanyols,850
2018,2,Eixample,5,el Fort Pienc,3 espanyols,2068
2018,2,Eixample,6,la Sagrada Família,3 espanyols,3366
2018,2,Eixample,7,la Dreta de l'Eixample,3 espanyols,2499
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,3 espanyols,2482
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,3 espanyols,3744
2018,2,Eixample,10,Sant Antoni,3 espanyols,2393
2018,3,Sants-Montjuïc,11,el Poble Sec,3 espanyols,2145
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3 espanyols,71
2018,3,Sants-Montjuïc,13,la Marina de Port,3 espanyols,2287
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3 espanyols,701
2018,3,Sants-Montjuïc,15,Hostafrancs,3 espanyols,1006
2018,3,Sants-Montjuïc,16,la Bordeta,3 espanyols,1482
2018,3,Sants-Montjuïc,17,Sants - Badal,3 espanyols,1701
2018,3,Sants-Montjuïc,18,Sants,3 espanyols,2768
2018,4,Les Corts,19,les Corts,3 espanyols,3284
2018,4,Les Corts,20,la Maternitat i Sant Ramon,3 espanyols,1799
2018,4,Les Corts,21,Pedralbes,3 espanyols,678
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3 espanyols,317
2018,5,Sarrià-Sant Gervasi,23,Sarrià,3 espanyols,1381
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,3 espanyols,872
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,3 espanyols,1500
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,3 espanyols,2827
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,3 espanyols,1850
2018,6,Gràcia,28,Vallcarca i els Penitents,3 espanyols,1072
2018,6,Gràcia,29,el Coll,3 espanyols,546
2018,6,Gràcia,30,la Salut,3 espanyols,886
2018,6,Gràcia,31,la Vila de Gràcia,3 espanyols,2964
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3 espanyols,2464
2018,7,Horta-Guinardó,33,el Baix Guinardó,3 espanyols,1874
2018,7,Horta-Guinardó,34,Can Baró,3 espanyols,639
2018,7,Horta-Guinardó,35,el Guinardó,3 espanyols,2628
2018,7,Horta-Guinardó,36,la Font d'en Fargues,3 espanyols,737
2018,7,Horta-Guinardó,37,el Carmel,3 espanyols,2398
2018,7,Horta-Guinardó,38,la Teixonera,3 espanyols,893
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,3 espanyols,500
2018,7,Horta-Guinardó,40,Montbau,3 espanyols,325
