"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nacionalitat","Nombre"
2020,7,"Horta-Guinardó",42,"la Clota","1 espanyol",88
2020,7,"Horta-Guinardó",43,"Horta","1 espanyol",3308
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","1 espanyol",3373
2020,8,"Nou Barris",45,"Porta","1 espanyol",3305
2020,8,"Nou Barris",46,"el Turó de la Peira","1 espanyol",2236
2020,8,"Nou Barris",47,"Can Peguera","1 espanyol",328
2020,8,"Nou Barris",48,"la Guineueta","1 espanyol",1859
2020,8,"Nou Barris",49,"Canyelles","1 espanyol",732
2020,8,"Nou Barris",50,"les Roquetes","1 espanyol",1704
2020,8,"Nou Barris",51,"Verdun","1 espanyol",1763
2020,8,"Nou Barris",52,"la Prosperitat","1 espanyol",3393
2020,8,"Nou Barris",53,"la Trinitat Nova","1 espanyol",1029
2020,8,"Nou Barris",54,"Torre Baró","1 espanyol",241
2020,8,"Nou Barris",55,"Ciutat Meridiana","1 espanyol",964
2020,8,"Nou Barris",56,"Vallbona","1 espanyol",137
2020,9,"Sant Andreu",57,"la Trinitat Vella","1 espanyol",964
2020,9,"Sant Andreu",58,"Baró de Viver","1 espanyol",312
2020,9,"Sant Andreu",59,"el Bon Pastor","1 espanyol",1203
2020,9,"Sant Andreu",60,"Sant Andreu","1 espanyol",7007
2020,9,"Sant Andreu",61,"la Sagrera","1 espanyol",3600
2020,9,"Sant Andreu",62,"el Congrés i els Indians","1 espanyol",2023
2020,9,"Sant Andreu",63,"Navas","1 espanyol",2877
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","1 espanyol",5611
2020,10,"Sant Martí",65,"el Clot","1 espanyol",3185
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","1 espanyol",2053
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","1 espanyol",850
2020,10,"Sant Martí",68,"el Poblenou","1 espanyol",4151
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","1 espanyol",1516
2020,10,"Sant Martí",70,"el Besòs i el Maresme","1 espanyol",2390
2020,10,"Sant Martí",71,"Provençals del Poblenou","1 espanyol",2315
2020,10,"Sant Martí",72,"Sant Martí de Provençals","1 espanyol",3291
2020,10,"Sant Martí",73,"la Verneda i la Pau","1 espanyol",3225
2020,1,"Ciutat Vella",1,"el Raval","2 espanyols",2883
2020,1,"Ciutat Vella",2,"el Barri Gòtic","2 espanyols",1116
2020,1,"Ciutat Vella",3,"la Barceloneta","2 espanyols",1316
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","2 espanyols",1739
2020,2,"Eixample",5,"el Fort Pienc","2 espanyols",3261
2020,2,"Eixample",6,"la Sagrada Família","2 espanyols",5706
2020,2,"Eixample",7,"la Dreta de l'Eixample","2 espanyols",4165
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","2 espanyols",4304
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","2 espanyols",6568
2020,2,"Eixample",10,"Sant Antoni","2 espanyols",4246
2020,3,"Sants-Montjuïc",11,"el Poble Sec","2 espanyols",3742
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","2 espanyols",120
2020,3,"Sants-Montjuïc",13,"la Marina de Port","2 espanyols",3312
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","2 espanyols",1173
2020,3,"Sants-Montjuïc",15,"Hostafrancs","2 espanyols",1750
2020,3,"Sants-Montjuïc",16,"la Bordeta","2 espanyols",2352
2020,3,"Sants-Montjuïc",17,"Sants - Badal","2 espanyols",2931
2020,3,"Sants-Montjuïc",18,"Sants","2 espanyols",4586
2020,4,"Les Corts",19,"les Corts","2 espanyols",5371
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","2 espanyols",2773
2020,4,"Les Corts",21,"Pedralbes","2 espanyols",1009
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","2 espanyols",356
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","2 espanyols",1994
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","2 espanyols",1289
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","2 espanyols",2214
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","2 espanyols",4442
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","2 espanyols",2881
2020,6,"Gràcia",28,"Vallcarca i els Penitents","2 espanyols",1669
2020,6,"Gràcia",29,"el Coll","2 espanyols",837
2020,6,"Gràcia",30,"la Salut","2 espanyols",1464
2020,6,"Gràcia",31,"la Vila de Gràcia","2 espanyols",5268
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","2 espanyols",4066
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","2 espanyols",3065
2020,7,"Horta-Guinardó",34,"Can Baró","2 espanyols",1108
2020,7,"Horta-Guinardó",35,"el Guinardó","2 espanyols",4350
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","2 espanyols",1101
2020,7,"Horta-Guinardó",37,"el Carmel","2 espanyols",3801
2020,7,"Horta-Guinardó",38,"la Teixonera","2 espanyols",1446
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","2 espanyols",904
2020,7,"Horta-Guinardó",40,"Montbau","2 espanyols",639
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","2 espanyols",722
2020,7,"Horta-Guinardó",42,"la Clota","2 espanyols",67
2020,7,"Horta-Guinardó",43,"Horta","2 espanyols",3161
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","2 espanyols",3113
2020,8,"Nou Barris",45,"Porta","2 espanyols",3176
2020,8,"Nou Barris",46,"el Turó de la Peira","2 espanyols",1767
2020,8,"Nou Barris",47,"Can Peguera","2 espanyols",262
2020,8,"Nou Barris",48,"la Guineueta","2 espanyols",1989
2020,8,"Nou Barris",49,"Canyelles","2 espanyols",953
2020,8,"Nou Barris",50,"les Roquetes","2 espanyols",1665
2020,8,"Nou Barris",51,"Verdun","2 espanyols",1477
2020,8,"Nou Barris",52,"la Prosperitat","2 espanyols",3287
2020,8,"Nou Barris",53,"la Trinitat Nova","2 espanyols",761
2020,8,"Nou Barris",54,"Torre Baró","2 espanyols",237
2020,8,"Nou Barris",55,"Ciutat Meridiana","2 espanyols",1020
2020,8,"Nou Barris",56,"Vallbona","2 espanyols",132
2020,9,"Sant Andreu",57,"la Trinitat Vella","2 espanyols",895
2020,9,"Sant Andreu",58,"Baró de Viver","2 espanyols",267
2020,9,"Sant Andreu",59,"el Bon Pastor","2 espanyols",1202
2020,9,"Sant Andreu",60,"Sant Andreu","2 espanyols",7210
2020,9,"Sant Andreu",61,"la Sagrera","2 espanyols",3607
2020,9,"Sant Andreu",62,"el Congrés i els Indians","2 espanyols",1672
2020,9,"Sant Andreu",63,"Navas","2 espanyols",2586
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","2 espanyols",4563
2020,10,"Sant Martí",65,"el Clot","2 espanyols",2964
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","2 espanyols",1689
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","2 espanyols",800
2020,10,"Sant Martí",68,"el Poblenou","2 espanyols",3172
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","2 espanyols",1287
2020,10,"Sant Martí",70,"el Besòs i el Maresme","2 espanyols",2221
2020,10,"Sant Martí",71,"Provençals del Poblenou","2 espanyols",2311
2020,10,"Sant Martí",72,"Sant Martí de Provençals","2 espanyols",3159
2020,10,"Sant Martí",73,"la Verneda i la Pau","2 espanyols",3625
2020,1,"Ciutat Vella",1,"el Raval","3 espanyols",1445
2020,1,"Ciutat Vella",2,"el Barri Gòtic","3 espanyols",447
2020,1,"Ciutat Vella",3,"la Barceloneta","3 espanyols",608
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","3 espanyols",829
2020,2,"Eixample",5,"el Fort Pienc","3 espanyols",2030
2020,2,"Eixample",6,"la Sagrada Família","3 espanyols",3283
2020,2,"Eixample",7,"la Dreta de l'Eixample","3 espanyols",2447
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","3 espanyols",2406
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","3 espanyols",3623
2020,2,"Eixample",10,"Sant Antoni","3 espanyols",2269
2020,3,"Sants-Montjuïc",11,"el Poble Sec","3 espanyols",2055
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","3 espanyols",62
2020,3,"Sants-Montjuïc",13,"la Marina de Port","3 espanyols",2224
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","3 espanyols",652
2020,3,"Sants-Montjuïc",15,"Hostafrancs","3 espanyols",973
2020,3,"Sants-Montjuïc",16,"la Bordeta","3 espanyols",1454
2020,3,"Sants-Montjuïc",17,"Sants - Badal","3 espanyols",1676
2020,3,"Sants-Montjuïc",18,"Sants","3 espanyols",2703
2020,4,"Les Corts",19,"les Corts","3 espanyols",3238
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","3 espanyols",1698
2020,4,"Les Corts",21,"Pedralbes","3 espanyols",686
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","3 espanyols",295
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","3 espanyols",1479
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","3 espanyols",859
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","3 espanyols",1489
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","3 espanyols",2805
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","3 espanyols",1857
2020,6,"Gràcia",28,"Vallcarca i els Penitents","3 espanyols",1083
2020,6,"Gràcia",29,"el Coll","3 espanyols",534
2020,6,"Gràcia",30,"la Salut","3 espanyols",886
2020,6,"Gràcia",31,"la Vila de Gràcia","3 espanyols",2937
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","3 espanyols",2370
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","3 espanyols",1828
2020,7,"Horta-Guinardó",34,"Can Baró","3 espanyols",616
2020,7,"Horta-Guinardó",35,"el Guinardó","3 espanyols",2558
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","3 espanyols",746
2020,7,"Horta-Guinardó",37,"el Carmel","3 espanyols",2276
2020,7,"Horta-Guinardó",38,"la Teixonera","3 espanyols",863
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","3 espanyols",496
2020,7,"Horta-Guinardó",40,"Montbau","3 espanyols",319
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","3 espanyols",442
2020,7,"Horta-Guinardó",42,"la Clota","3 espanyols",63
2020,7,"Horta-Guinardó",43,"Horta","3 espanyols",1948
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","3 espanyols",1931
2020,8,"Nou Barris",45,"Porta","3 espanyols",1795
2020,8,"Nou Barris",46,"el Turó de la Peira","3 espanyols",952
2020,8,"Nou Barris",47,"Can Peguera","3 espanyols",160
2020,8,"Nou Barris",48,"la Guineueta","3 espanyols",1147
2020,8,"Nou Barris",49,"Canyelles","3 espanyols",578
2020,8,"Nou Barris",50,"les Roquetes","3 espanyols",1040
2020,8,"Nou Barris",51,"Verdun","3 espanyols",808
2020,8,"Nou Barris",52,"la Prosperitat","3 espanyols",1961
2020,8,"Nou Barris",53,"la Trinitat Nova","3 espanyols",460
2020,8,"Nou Barris",54,"Torre Baró","3 espanyols",168
2020,8,"Nou Barris",55,"Ciutat Meridiana","3 espanyols",630
2020,8,"Nou Barris",56,"Vallbona","3 espanyols",75
2020,9,"Sant Andreu",57,"la Trinitat Vella","3 espanyols",587
2020,9,"Sant Andreu",58,"Baró de Viver","3 espanyols",165
2020,9,"Sant Andreu",59,"el Bon Pastor","3 espanyols",863
2020,9,"Sant Andreu",60,"Sant Andreu","3 espanyols",4791
2020,9,"Sant Andreu",61,"la Sagrera","3 espanyols",2191
2020,9,"Sant Andreu",62,"el Congrés i els Indians","3 espanyols",1020
2020,9,"Sant Andreu",63,"Navas","3 espanyols",1625
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","3 espanyols",2658
2020,10,"Sant Martí",65,"el Clot","3 espanyols",1922
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","3 espanyols",1062
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","3 espanyols",661
2020,10,"Sant Martí",68,"el Poblenou","3 espanyols",2245
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","3 espanyols",884
2020,10,"Sant Martí",70,"el Besòs i el Maresme","3 espanyols",1319
2020,10,"Sant Martí",71,"Provençals del Poblenou","3 espanyols",1575
2020,10,"Sant Martí",72,"Sant Martí de Provençals","3 espanyols",1889
2020,10,"Sant Martí",73,"la Verneda i la Pau","3 espanyols",2119
2020,1,"Ciutat Vella",1,"el Raval","4 espanyols o més",1309
2020,1,"Ciutat Vella",2,"el Barri Gòtic","4 espanyols o més",382
2020,1,"Ciutat Vella",3,"la Barceloneta","4 espanyols o més",481
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","4 espanyols o més",636
2020,2,"Eixample",5,"el Fort Pienc","4 espanyols o més",1621
2020,2,"Eixample",6,"la Sagrada Família","4 espanyols o més",2564
2020,2,"Eixample",7,"la Dreta de l'Eixample","4 espanyols o més",2480
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","4 espanyols o més",2245
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","4 espanyols o més",3181
2020,2,"Eixample",10,"Sant Antoni","4 espanyols o més",1867
2020,3,"Sants-Montjuïc",11,"el Poble Sec","4 espanyols o més",1569
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","4 espanyols o més",85
2020,3,"Sants-Montjuïc",13,"la Marina de Port","4 espanyols o més",2045
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","4 espanyols o més",515
2020,3,"Sants-Montjuïc",15,"Hostafrancs","4 espanyols o més",778
2020,3,"Sants-Montjuïc",16,"la Bordeta","4 espanyols o més",1147
2020,3,"Sants-Montjuïc",17,"Sants - Badal","4 espanyols o més",1279
2020,3,"Sants-Montjuïc",18,"Sants","4 espanyols o més",2202
2020,4,"Les Corts",19,"les Corts","4 espanyols o més",3096
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","4 espanyols o més",1658
2020,4,"Les Corts",21,"Pedralbes","4 espanyols o més",928
